ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,FT944-18184,SYSTEM.TXT,0.65714,0.34158,0.44951,1
ROUGE-1,AP900512-0038,SYSTEM.TXT,0.73267,0.68519,0.70813,1
ROUGE-1,AP880816-0234,SYSTEM.TXT,0.41584,0.47727,0.44444,1
ROUGE-1,AP881017-0235,SYSTEM.TXT,0.31683,0.21477,0.256,1
ROUGE-1,AP880914-0079,SYSTEM.TXT,0.32407,0.27778,0.29915,1
ROUGE-1,SJMN91-06184088,SYSTEM.TXT,0.39583,0.38,0.38776,1
ROUGE-1,LA081490-0030,SYSTEM.TXT,0.38235,0.20419,0.26621,1
ROUGE-1,LA120290-0163,SYSTEM.TXT,0.26667,0.27451,0.27053,1
ROUGE-1,AP881222-0089,SYSTEM.TXT,0.68675,0.285,0.40283,1
ROUGE-1,AP890501-0176,SYSTEM.TXT,0.60396,0.39869,0.48031,1
ROUGE-1,WSJ920114-0145,SYSTEM.TXT,0.23762,0.25,0.24365,1
ROUGE-1,LA100789-0007,SYSTEM.TXT,0.62376,0.60577,0.61463,1
ROUGE-1,SJMN91-06169114,SYSTEM.TXT,0.5514,0.46825,0.50644,1
ROUGE-1,AP890922-0167,SYSTEM.TXT,0.47253,0.30714,0.37229,1
ROUGE-1,AP880705-0018,SYSTEM.TXT,0.7767,0.50955,0.61538,1
ROUGE-1,FT934-11014,SYSTEM.TXT,0.73529,0.44118,0.55147,1
ROUGE-1,FT932-5855,SYSTEM.TXT,0.61321,0.42484,0.50193,1
ROUGE-1,AP891210-0079,SYSTEM.TXT,0.44737,0.27128,0.33775,1
ROUGE-1,FT933-2760,SYSTEM.TXT,0.49524,0.23636,0.32,1
ROUGE-1,FT933-10881,SYSTEM.TXT,0.31731,0.22148,0.26087,1
ROUGE-1,WSJ900914-0127,SYSTEM.TXT,0.42453,0.37815,0.4,1
ROUGE-1,AP890131-0280,SYSTEM.TXT,0.53271,0.39583,0.45418,1
ROUGE-1,AP880901-0052,SYSTEM.TXT,0.6055,0.42308,0.49811,1
ROUGE-1,SJMN91-06191081,SYSTEM.TXT,0.36538,0.33628,0.35023,1
ROUGE-1,AP880926-0203,SYSTEM.TXT,0.60784,0.48438,0.53913,1
ROUGE-1,SJMN91-06276078,SYSTEM.TXT,0.40777,0.29371,0.34146,1
ROUGE-1,AP880705-0006,SYSTEM.TXT,0.58879,0.45985,0.51639,1
ROUGE-1,AP880331-0140,SYSTEM.TXT,0.45,0.3629,0.40179,1
ROUGE-1,AP880927-0089,SYSTEM.TXT,0.40179,0.30822,0.34884,1
ROUGE-1,WSJ910529-0003,SYSTEM.TXT,0.47748,0.48624,0.48182,1
ROUGE-1,AP890930-0100,SYSTEM.TXT,0.42308,0.275,0.33333,1
ROUGE-1,SJMN91-06012224,SYSTEM.TXT,0.59406,0.38462,0.46693,1
ROUGE-1,SJMN91-06193081,SYSTEM.TXT,0.38679,0.35652,0.37104,1
ROUGE-1,WSJ911121-0136,SYSTEM.TXT,0.50476,0.28042,0.36054,1
ROUGE-1,AP880705-0109,SYSTEM.TXT,0.81132,0.63704,0.71369,1
ROUGE-1,SJMN91-06312120,SYSTEM.TXT,0.38,0.26761,0.31405,1
ROUGE-1,SJMN91-06129119,SYSTEM.TXT,0.42857,0.43269,0.43062,1
ROUGE-1,FBIS3-11919,SYSTEM.TXT,0.40594,0.38679,0.39614,1
ROUGE-1,FT911-5176,SYSTEM.TXT,0.36792,0.25325,0.3,1
ROUGE-1,WSJ910208-0130,SYSTEM.TXT,0.38318,0.24405,0.29818,1
ROUGE-1,AP890511-0126,SYSTEM.TXT,0.47826,0.31206,0.37768,1
ROUGE-1,AP890803-0008,SYSTEM.TXT,0.66667,0.56,0.6087,1
ROUGE-1,AP900215-0031,SYSTEM.TXT,0.45631,0.35075,0.39662,1
ROUGE-1,SJMN91-06301029,SYSTEM.TXT,0.34343,0.18889,0.24373,1
ROUGE-1,LA040789-0051,SYSTEM.TXT,0.26471,0.12329,0.16822,1
ROUGE-1,WSJ910304-0005,SYSTEM.TXT,0.58333,0.42748,0.49339,1
ROUGE-1,WSJ910304-0002,SYSTEM.TXT,0.36559,0.27869,0.31628,1
ROUGE-1,WSJ900615-0131,SYSTEM.TXT,0.50467,0.39706,0.44444,1
ROUGE-1,FT911-3463,SYSTEM.TXT,0.46729,0.31447,0.37594,1
ROUGE-1,LA051590-0065,SYSTEM.TXT,0.64078,0.35676,0.45833,1
ROUGE-1,LA110490-0184,SYSTEM.TXT,0.49038,0.54839,0.51777,1
ROUGE-1,AP891201-0100,SYSTEM.TXT,0.45192,0.45631,0.45411,1
ROUGE-1,AP900419-0121,SYSTEM.TXT,0.71028,0.6129,0.65801,1
ROUGE-1,AP891213-0004,SYSTEM.TXT,0.46825,0.5566,0.50862,1
ROUGE-1,FT934-9116,SYSTEM.TXT,0.45283,0.28743,0.35165,1
ROUGE-1,FT941-4219,SYSTEM.TXT,0.29,0.15508,0.20209,1
ROUGE-1,FT922-10200,SYSTEM.TXT,0.61538,0.39264,0.4794,1
ROUGE-1,AP881018-0136,SYSTEM.TXT,0.48039,0.33333,0.39357,1
ROUGE-1,AP880629-0159,SYSTEM.TXT,0.40816,0.51282,0.45455,1
ROUGE-1,FT931-3883,SYSTEM.TXT,0.56383,0.31361,0.40304,1
ROUGE-1,WSJ871216-0037,SYSTEM.TXT,0.44898,0.43137,0.44,1
ROUGE-1,SJMN91-06136305,SYSTEM.TXT,0.42424,0.30216,0.35294,1
ROUGE-1,LA073089-0118,SYSTEM.TXT,0.40816,0.17241,0.24242,1
ROUGE-1,AP880318-0051,SYSTEM.TXT,0.62,0.47692,0.53913,1
ROUGE-1,AP890314-0237,SYSTEM.TXT,0.32673,0.1564,0.21154,1
ROUGE-1,SJMN91-06182091,SYSTEM.TXT,0.51852,0.31818,0.39437,1
ROUGE-1,AP890714-0129,SYSTEM.TXT,0.73469,0.51064,0.60251,1
ROUGE-1,AP880330-0119,SYSTEM.TXT,0.61682,0.46154,0.528,1
ROUGE-1,LA080189-0042,SYSTEM.TXT,0.45,0.3719,0.40724,1
ROUGE-1,LA101690-0040,SYSTEM.TXT,0.28283,0.27723,0.28,1
ROUGE-1,SJMN91-06161012,SYSTEM.TXT,0.42718,0.33846,0.37768,1
ROUGE-1,FT941-1547,SYSTEM.TXT,0.61053,0.40559,0.48739,1
ROUGE-1,AP890322-0010,SYSTEM.TXT,0.27723,0.25455,0.2654,1
ROUGE-1,WSJ911031-0012,SYSTEM.TXT,0.40351,0.38017,0.39149,1
ROUGE-1,SJMN91-06290146,SYSTEM.TXT,0.49438,0.35484,0.41315,1
ROUGE-1,SJMN91-06142126,SYSTEM.TXT,0.38835,0.2381,0.2952,1
ROUGE-1,FBIS3-23360,SYSTEM.TXT,0.4466,0.28221,0.34586,1
ROUGE-1,WSJ920103-0037,SYSTEM.TXT,0.46296,0.23364,0.31056,1
ROUGE-1,AP890719-0225,SYSTEM.TXT,0.47706,0.35135,0.40467,1
ROUGE-1,WSJ870818-0002,SYSTEM.TXT,0.44,0.27848,0.34109,1
,,,142.83813,107.46114,,
,,,0.4714129703,0.3546572277,,
